parent_smiles,ring_fragment,mol_id
Cc1cc(O)ccc1Cl,Cc1cc(O)ccc1Cl,TOX1717
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,TOX1716
c1ccc(CC2=NCCN2)cc1,Cc1ccccc1,TOX1718
c1ccc(CC2=NCCN2)cc1,CC1=NCCN1,TOX1718
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,TOX25763
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,Cc1cccc(N)c1,TOX25762
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,Nc1cccc2ccccc12,TOX25762
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,Cc1cnc2c(cnn2C)c1N,TOX25767
C[C@]12CC[C@H](OS(=O)(=O)O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,TOX25764
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,Cc1cc(Cl)c(O)c(C)c1O,TOX25769
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,C[C@@H]1CCCN1C,TOX25769
C=C(C)C(=O)OCc1ccccc1,Cc1ccccc1,TOX2193
C=C(C)C(=O)OCC1CCCO1,CC1CCCO1,TOX2191
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,Cc1ccn2nc(S)nc2n1,TOX12615
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,Nc1c(F)cccc1F,TOX12615
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],Cc1cc([N+])c(N)c([N+])c1,TOX12614
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,Cc1ccc(O)cc1,TOX12610
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,Cc1cccc(O)c1,TOX12610
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,Oc1ccccc1,TOX12610
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,Cc1cc(O)ccc1[N+],TOX12613
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,CC1C(=O)c2ccccc2C1=O,TOX12348
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,Cc1ccccc1,TOX12348
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX12348
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,Cc1ccc(Cl)cc1,TOX12619
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,Cc1ccccc1,TOX12619
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,Cc1ccc(C)cc1,TOX25506
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,Cn1ccnc1,TOX25506
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(C)O,TOX25502
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,Cc1ccc(S)cc1,TOX25500
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)CCC(=O)C=C12,TOX16508
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,C[C@@H]1CN(C)CCC1(C)C,TOX25508
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,CC1(C)CCC(N)CC1,TOX25508
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,Cc1ccc(F)cc1,TOX25508
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,Cc1ccccc1,TOX25508
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX3576
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,Cc1cc(O)c2c(c1)[C@H](C)c1cccc(O)c1C2=O,TOX3576
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX3576
O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,Cc1cc(O)c2c(c1)[C@H](C)c1cccc(O)c1C2=O,TOX3576
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,Cc1ccccc1O,TOX3572
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,Cc1ccccc1O,TOX3572
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,Cc1ccc(O)c(C)c1,TOX3571
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,Cc1ccccc1,TOX3571
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,TOX3719
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Cc1ccc(O)cc1,TOX3719
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,CC1SC(=O)NC1=O,TOX3719
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Cc1ccc(C)cc1,TOX3718
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CN1CCCC1,TOX3718
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Cc1ccccn1,TOX3718
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,Cc1cc(O)c(O)c(O)c1,TOX3713
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,CN1CCOCC1,TOX3713
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Cc1cc(O)c(O)c(O)c1,TOX3712
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Cc1cnc(N)nc1N,TOX3712
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,TOX3716
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,Oc1cnc2ccccc2n1,TOX4291
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,Cc1ccc(N)cc1S,TOX4926
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,Cc1ccc(N)cc1S,TOX4926
NC1CCC(CC2CCC(N)CC2)CC1,CC1CCC(N)CC1,TOX4921
NC1CCC(CC2CCC(N)CC2)CC1,CC1CCC(N)CC1,TOX4921
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,C[C@@H]1SC(=O)N(C)[C@H]1C,TOX4299
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,Cc1ccc(Cl)cc1,TOX4299
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,NC1CCCCC1,TOX4299
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,Cc1cccc(C)c1C,TOX160
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,CC1C(C)C1(C)C,TOX160
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,Cc1ccccc1,TOX160
CC1(C)C(=O)N(Br)C(=O)N1Br,CC1(C)C(=O)N(Br)C(=O)N1Br,TOX15341
Nc1c2c(nc3ccccc13)CCCC2,Nc1c2c(nc3ccccc13)CCCC2,TOX17272
CNC(=O)c1ccccc1,Cc1ccccc1,TOX5570
CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,CN1C(=O)c2ccc([N+])cc2C1=O,TOX8013
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,Cc1ccc(O)c(N)c1,TOX7479
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,Cn1nc2ccccc2n1,TOX7479
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,Cc1cc(C)c(O)cc1C,TOX21502
COc1ccc(Cl)cc1C,Cc1cc(Cl)ccc1O,TOX21507
Oc1ccc(Cl)cc1C1CCCC1,Cc1cc(Cl)ccc1O,TOX21506
Oc1ccc(Cl)cc1C1CCCC1,CC1CCCC1,TOX21506
Cc1cc(Cl)ccc1N,Cc1cc(Cl)ccc1N,TOX288
O=C1CCCc2c(O)cccc21,O=C1CCCc2c(O)cccc21,TOX31489
CCN1CCCC1CN,CC1CCCN1C,TOX31487
CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,Cc1ccccc1,TOX31486
CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,CC12CCC3c4ccc(O)cc4CCC3C1C[C@@H](O)[C@@H]2O,TOX31486
Oc1cccc2[nH]ccc12,Oc1cccc2[nH]ccc12,TOX31485
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,Cc1ccccc1N,TOX31484
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,Cc1cccc2c(N)ccnc12,TOX31484
COc1cc2nc(Cl)nc(N)c2cc1OC,Nc1nc(Cl)nc2cc(O)c(O)cc12,TOX31483
O=C(O)c1ccccc1NCCc1ccccc1,Cc1ccccc1N,TOX31482
O=C(O)c1ccccc1NCCc1ccccc1,Cc1ccccc1,TOX31482
CC(=O)c1cc2ccccc2s1,Cc1cc2ccccc2s1,TOX31481
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,Sc1ccc(Cl)cc1,TOX31480
Cc1occc(=O)c1O,Cc1occc(=O)c1O,TOX5523
CCC(CC)Nc1ccc(C)c(C)c1,Cc1ccc(N)cc1C,TOX8040
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)CCC(=O)C=C12,TOX5527
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CN1CC=C(N)CC1,TOX2973
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cn1c(=O)[nH]c2ccccc21,TOX2973
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cc1ccc(F)cc1,TOX2973
C1CCCNCC1,C1CCCNCC1,TOX6879
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,Cc1ccccc1C,TOX22369
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,Cc1c2ccc(N)cc2[o+]c2cc(N)ccc12,TOX22369
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,Cc1cccnc1,TOX22360
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,[N+]c1ccc(N)cc1,TOX22360
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,Cc1cnc2c(C)c(Cl)ccc2c1,TOX22364
CCOc1ccc2c(c1)C(C)CC(C)(C)N2,CC1CC(C)(C)Nc2ccc(O)cc21,TOX22365
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,Cc1c(I)c(C)c(I)c(N)c1I,TOX3150
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,Nc1ccc(Br)c(Cl)c1,TOX20290
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,Cc1c(I)cc(I)c(N)c1I,TOX3153
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,Cc1c(I)cc(I)c(N)c1I,TOX3153
O=C(O)c1c(Cl)ccc(Cl)c1Cl,Cc1c(Cl)ccc(Cl)c1Cl,TOX20296
Cc1cccc2sc3nncn3c12,Cc1cccc2sc3nncn3c12,TOX17478
CC(=O)c1cc(C)oc1C,Cc1cc(C)c(C)o1,TOX10317
C=C(C)C1CC=C(C)C(OC(C)=O)C1,CC1=CCC(C)CC1O,TOX4738
C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,TOX4739
C=C(C)C1CC=C(C)C(O)C1,CC1=CCC(C)CC1O,TOX4736
CC1=CC(=O)CC(C)(C)C1,CC1=CC(=O)CC(C)(C)C1,TOX759
Nc1cccc(C(F)(F)F)c1,Cc1cccc(N)c1,TOX4512
NNC(=O)c1ccncc1,Cc1ccncc1,TOX755
O=C(O)c1ccncc1,Cc1ccncc1,TOX757
NC(=O)c1ccncc1,Cc1ccncc1,TOX756
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX753
c1ccc(C[n+]2cccc3ccccc32)cc1,Cc1ccccc1,TOX24593
c1ccc(C[n+]2cccc3ccccc32)cc1,C[n+]1cccc2ccccc21,TOX24593
CCCCN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O,TOX24591
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,CC1(C)OC(=O)c2ccccc21,TOX24590
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,CC1(O)c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br,TOX24590
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,Cc1cc(C)c(C)c(C)c1,TOX24597
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,Cc1cc(C)c(C)c(C)c1,TOX24597
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,Pc1ccccc1,TOX24597
CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX24595
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,Cc1ccc(O)cc1,TOX17044
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,TOX17044
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,Cc1ccc(O)c(C)c1,TOX27866
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,Cc1ccc(O)c(C)c1,TOX27866
CC(c1ccc(O)cc1)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX27867
CC(c1ccc(O)cc1)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX27867
COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,Cc1ccc(O)cc1O,TOX27862
COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,Cc1cccc(O)c1,TOX27862
CCCCCOC(=O)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX27863
CCCCCCCCCOC(=O)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX27861
O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,C=C1Nc2ccccc2C1=O,TOX6279
O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,C=C1Nc2ccccc2C1=O,TOX6279
Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,Cc1ccc(O)cc1,TOX27869
Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,Cc1ccc(O)cc1,TOX27869
Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,CC1(C)CC2CC1C1CCCC21,TOX27869
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@@H]1CC[C@](C)(O)OC1,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,O[C@@H]1[C@@H](O)[C@H](O)OC[C@H]1O,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX5065
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1[C@H]2[C@@H](O[C@@]1(C)O)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]21C,TOX5065
Nc1ccc(F)cc1F,Nc1ccc(F)cc1F,TOX5064
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,Cn1c(N)nc(=O)n(C)c1=O,TOX4145
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,NC1CCCCC1,TOX4145
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,Cc1ccccc1C,TOX5068
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,C[C@H]1OC(=O)c2c1ccc(O)c2O,TOX3385
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,C[C@H]1c2c(cc3c(c2O)OCO3)CCN1C,TOX3385
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,CC1(C)O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,TOX3386
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,Cc1c(O)ccc2c(O)c(N)c(=O)oc12,TOX3386
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,Cc1ccc(O)c(C)c1,TOX3386
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,Cc1ccccc1,TOX3387
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX3387
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,TOX3380
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,TOX573
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Cc1ccccc1,TOX572
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,CC1=NCc2nncn2-c2ccc(Cl)cc21,TOX572
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N,TOX3388
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,CN1CCN(C)CC1,TOX3388
CCc1cc(C(N)=S)ccn1,Cc1ccnc(C)c1,TOX577
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,TOX576
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Cc1ccc(O)cc1,TOX2384
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Cc1ccc(O)cc1,TOX2384
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Cc1ccccc1,TOX2384
CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,Cc1cnc(Cl)s1,TOX14465
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX2381
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX2381
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,Cn1cnc2cnc(N)nc21,TOX3038
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,Cc1csc(N)n1,TOX3039
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,Cc1cc(O)c(C)c(C)c1C,TOX3036
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,TOX3037
