name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,D001,D255,fda_approved
SULTAMICILLIN,CHEMBL506110,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,1986.0,Antibacterial,Small molecule,False,True,False,False,True,True,False,False,1.0,4.11808,1.0
REVEFENACIN,CHEMBL3833319,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,2018,,Small molecule,False,True,False,False,False,False,True,False,3.0,4.56063,1.0
RAPACURONIUM,CHEMBL1201352,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,1999,RAPACURONIUM BROMIDE,Small molecule,True,True,False,False,True,True,False,False,0.0,3.88635,1.0
NICOFURANOSE,CHEMBL1697844,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,not found,,Small molecule,False,True,False,False,True,False,False,False,0.0,3.76912,1.0
TIPRANAVIR,CHEMBL222559,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,2005,,Small molecule,False,True,False,False,False,False,False,True,2.0,4.12403,1.0
REMDESIVIR,CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,2020,,Small molecule,False,True,False,False,True,True,False,False,1.0,3.96148,1.0
LYMECYCLINE,CHEMBL2103929,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,not found,,Small molecule,False,True,False,False,True,False,False,False,1.0,4.03498,1.0
PIPECURONIUM,CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,1990,PIPECURONIUM BROMIDE,Small molecule,False,True,False,False,True,True,False,False,0.0,3.97406,1.0
ATOGEPANT,CHEMBL3991065,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,2021,,Small molecule,False,True,False,False,False,False,False,True,1.0,4.02821,1.0
BENZONATATE,CHEMBL1374379,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1958,Antitussive,Small molecule,False,True,False,False,False,False,False,True,1.0,4.9843,1.0
FULVESTRANT,CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,2002,,Small molecule,False,True,False,False,True,True,False,False,1.0,4.29644,1.0
DIOSMIN,CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,not found,Systemic Sclerosis ,Small molecule,False,True,False,False,True,False,False,False,2.0,4.15797,1.0
RESERPINE,CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1960,Antihypertensive,Small molecule,True,True,False,False,True,True,False,True,2.0,4.21094,1.0
TUBOCURARINE,CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,1945,TUBOCURARINE CHLORIDE,Small molecule,False,True,False,False,True,True,False,False,4.0,4.51906,1.0
CANDESARTAN CILEXETIL,CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1998,Antagonist (angiotensin II receptor); Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,3.0,4.24967,1.0
LERCANIDIPINE HYDROCHLORIDE,CHEMBL2106419,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,not found,,Small molecule,True,True,False,False,False,False,False,False,3.0,4.01308,1.0
ERGOLOID,CHEMBL2364968,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,1953,ERGOLOID MESYLATES,Small molecule,False,True,False,False,True,False,True,True,2.0,4.06911,1.0
CEFPIRAMIDE,CHEMBL1201204,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,1989,CEFPIRAMIDE SODIUM,Small molecule,False,True,False,False,True,True,False,False,1.0,4.02798,1.0
OXIGLUTATIONE,CHEMBL1372,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2008,,Small molecule,False,True,False,False,False,False,False,False,0.0,4.08878,1.0
NOVOBIOCIN,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1964,NOVOBIOCIN SODIUM,Small molecule,True,True,False,False,True,False,False,True,2.0,4.17574,1.0
INDINAVIR,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1996,INDINAVIR SULFATE,Small molecule,False,True,False,False,False,False,False,True,2.0,4.02491,1.0
LIFITEGRAST,CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,2016,,Small molecule,False,True,False,False,False,False,True,False,3.0,4.1172,1.0
FOSAPREPITANT,CHEMBL1199324,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2008,FOSAPREPITANT DIMEGLUMINE,Small molecule,False,True,False,False,False,True,False,False,2.0,3.80718,1.0
NEOMYCIN,CHEMBL3989751,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1964.0,Antibacterial,Small molecule,False,True,False,False,True,True,True,True,0.0,3.89397,1.0
TRAMETINIB,CHEMBL2103875,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,2013,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,False,True,False,False,True,False,False,True,2.0,3.54727,1.0
PAROMOMYCIN,CHEMBL370143,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1969,PAROMOMYCIN SULFATE,Small molecule,False,True,False,False,True,False,False,True,0.0,3.89397,1.0
CEFDITOREN PIVOXIL,CHEMBL454446,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,2001,,Small molecule,False,True,False,False,True,False,False,True,0.0,3.95284,1.0
RELUGOLIX,CHEMBL1800159,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,2020,,Small molecule,False,True,False,False,True,False,False,True,2.0,3.87325,1.0
DABIGATRAN ETEXILATE,CHEMBL539697,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,2010,DABIGATRAN ETEXILATE MESYLATE,Small molecule,False,True,False,False,False,False,False,True,2.0,4.49688,1.0
LOPINAVIR,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,2000,,Small molecule,False,True,False,False,False,False,False,True,3.0,3.95763,1.0
ELAGOLIX,CHEMBL1208155,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,2018,ELAGOLIX SODIUM,Small molecule,False,True,False,False,True,False,False,True,3.0,3.73782,1.0
RESCINNAMINE,CHEMBL1668,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1956,,Small molecule,False,True,False,False,True,False,False,True,2.0,4.32348,1.0
LONAFARNIB,CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,2020,,Small molecule,False,True,False,False,False,False,False,True,1.0,3.88199,1.0
MOXIDECTIN,CHEMBL2104415,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,2018,Antiparasitic (veterinary),Small molecule,False,True,False,False,True,False,False,True,0.0,4.08011,1.0
AMIODARONE,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1985,AMIODARONE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,2.0,3.74715,1.0
CEFOPERAZONE,CHEMBL507674,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1982,CEFOPERAZONE SODIUM,Small molecule,False,True,False,False,True,True,False,False,1.0,4.08298,1.0
AVATROMBOPAG,CHEMBL2103883,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,2018,AVATROMBOPAG MALEATE,Small molecule,False,True,False,False,False,False,False,True,0.0,4.22033,1.0
LIOTHYRONINE SODIUM,CHEMBL1201119,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1956,Thyroid Hormone,Small molecule,False,True,False,False,False,True,False,True,2.0,3.45375,1.0
NALOXEGOL,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,2014,NALOXEGOL OXALATE,Small molecule,False,True,False,False,True,False,False,True,1.0,4.70076,1.0
METOCURINE,CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,1982,METOCURINE IODIDE,Small molecule,False,True,False,False,True,True,False,False,4.0,4.4583,1.0
BROMOCRIPTINE,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1978,BROMOCRIPTINE MESYLATE,Small molecule,False,True,False,False,True,False,False,True,1.0,4.04234,1.0
TENIPOSIDE,CHEMBL452231,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1992,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,2.0,4.12913,1.0
ARIPIPRAZOLE LAUROXIL,CHEMBL2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,2015,,Small molecule,False,True,False,False,False,True,False,False,2.0,4.63176,1.0
CLINDAMYCIN PALMITATE,CHEMBL1201289,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,1986,CLINDAMYCIN PALMITATE HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,False,True,0.0,4.50957,1.0
PALIPERIDONE PALMITATE,CHEMBL2107360,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,2009,,Small molecule,False,True,False,False,False,True,False,False,1.0,4.70945,1.0
NATAMYCIN,CHEMBL1200656,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1978,Antibacterial (ophthalmic),Small molecule,False,True,False,False,True,False,True,False,0.0,3.95303,1.0
ALCURONIUM,CHEMBL3305985,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,9999,ALCURONIUM CHLORIDE,Small molecule,False,True,False,False,True,False,False,False,2.0,4.27938,1.0
CEFTOLOZANE,CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,2014,CEFTOLOZANE SULFATE,Small molecule,False,True,False,False,True,True,False,False,0.0,4.18902,1.0
ETOPOSIDE PHOSPHATE,CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,1996,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,2.0,4.02067,1.0
SAQUINAVIR,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1995,SAQUINAVIR MESYLATE,Small molecule,False,True,False,False,False,False,False,True,2.0,4.04371,1.0
MARALIXIBAT,CHEMBL363392,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,2021,MARALIXIBAT CHLORIDE,Small molecule,False,True,False,False,False,False,False,True,3.0,4.33288,1.0
SODIUM STIBOGLUCONATE,CHEMBL3991035,O=C(O)[C@@H]1O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@H](C(=O)O)O3)[C@@H]([C@H](O)CO)O4)O[C@H]1[C@@H]([C@H](O)CO)O2,not found,Leishmaniosis,Small molecule,False,True,False,False,False,False,False,False,0.0,3.31234,1.0
TEMOPORFIN,CHEMBL383675,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,not found,Antineoplastic,Small molecule,True,True,False,False,True,False,False,False,4.0,3.73057,1.0
CEFTAROLINE FOSAMIL,CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,2010,CEFTAROLINE FOSAMIL ACETATE,Small molecule,False,True,False,False,True,True,False,False,0.0,4.25197,1.0
FOSNETUPITANT,CHEMBL3989917,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)(O)O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2018,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,2.0,4.06485,1.0
DALFOPRISTIN,CHEMBL1200937,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,1999,Antibacterial,Small molecule,False,True,False,False,True,True,False,False,0.0,3.9241,1.0
LOMITAPIDE,CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,2012,LOMITAPIDE MESYLATE,Small molecule,False,True,False,False,False,False,False,True,4.0,4.46196,1.0
RIFAMYCIN,CHEMBL437765,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2018,RIFAMYCIN SODIUM,Small molecule,False,True,False,False,True,False,False,True,1.0,3.79567,1.0
POSACONAZOLE,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,2006,,Small molecule,False,True,False,False,False,True,False,True,3.0,4.58901,1.0
ITRACONAZOLE,CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1992,,Small molecule,False,True,False,False,False,True,False,True,3.0,4.55098,1.0
ATAZANAVIR,CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,2003,ATAZANAVIR SULFATE,Small molecule,False,True,False,False,False,False,False,True,2.0,3.99735,1.0
MERBROMIN,CHEMBL3833381,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c(O)c(Br)cc12,not found,,Small molecule,False,True,False,False,False,False,False,False,3.0,3.10031,1.0
PIPOTIAZINE PALMITATE,CHEMBL2106439,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,not found,Antipsychotic,Small molecule,True,True,False,False,False,False,False,False,2.0,4.77261,1.0
ISAVUCONAZONIUM,CHEMBL1183349,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,2015,ISAVUCONAZONIUM SULFATE,Small molecule,False,True,False,False,False,True,False,True,2.0,4.34927,1.0
VERTEPORFIN,CHEMBL2218885,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,2000.0,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,0.0,3.79418,1.0
RITONAVIR,CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1996,Antiviral,Small molecule,False,True,False,False,False,False,False,True,2.0,4.20213,1.0
VALRUBICIN,CHEMBL1096885,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1998,,Small molecule,False,True,False,False,True,True,False,False,3.0,3.94966,1.0
ERIBULIN,CHEMBL1683590,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,2010,ERIBULIN MESYLATE,Small molecule,False,True,False,False,True,True,False,False,0.0,3.82285,1.0
IBREXAFUNGERP,CHEMBL4297513,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC[C@@]4(C[C@@H](n4ncnc4-c4ccncc4)[C@@H]5OC[C@](C)(N)C(C)(C)C)C3=CC[C@@]2(C)[C@@H]1C(=O)O,2021,IBREXAFUNGERP CITRATE,Small molecule,False,True,False,False,False,False,False,True,0.0,3.88336,1.0
ERYTHROMYCIN,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1964,ERYTHROMYCIN LACTOBIONATE,Small molecule,False,True,False,False,True,True,True,True,0.0,3.67857,1.0
DACLATASVIR,CHEMBL2023898,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,2015,DACLATASVIR DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,2.0,4.62683,1.0
ODEVIXIBAT,CHEMBL4297588,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,2021,,Small molecule,False,True,False,False,False,False,False,True,3.0,4.10109,1.0
SPINOSAD,CHEMBL4297065,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,2011.0,,Small molecule,False,True,False,False,True,False,True,False,0.0,4.1709,1.0
CLARITHROMYCIN,CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,0.0,3.67085,1.0
AZITHROMYCIN,CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1991,Antibacterial,Small molecule,False,True,False,False,True,True,True,True,0.0,3.69359,1.0
SIMEPREVIR,CHEMBL501849,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,2013,SIMEPREVIR SODIUM,Small molecule,False,True,False,False,True,False,False,True,1.0,4.03874,1.0
CEFIDEROCOL,CHEMBL3989974,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,2019,,Small molecule,False,True,False,False,True,True,False,False,1.0,4.30751,1.0
VINDESINE,CHEMBL238071,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,9999,VINDESINE SULFATE,Small molecule,False,True,False,False,True,False,False,False,2.0,3.61721,1.0
TRABECTEDIN,CHEMBL450449,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2015,,Small molecule,False,True,False,False,True,True,False,False,3.0,3.63951,1.0
DIGITOXIN,CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1982,Cardiotonic,Small molecule,False,True,False,False,True,True,False,False,0.0,4.5317,1.0
PARITAPREVIR,CHEMBL3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,2014,,Small molecule,False,True,False,False,True,False,False,True,2.0,3.98176,1.0
