,pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
1605,TETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CHEMBL454950,1953,Small molecule,Anti-Amebic; Antirickettsial; Antibacterial,0,False,0,True,1,True,True,True,480.12994344
1606,MECLIZINE HYDROCHLORIDE,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,CHEMBL3989555,1957,Small molecule,,0,False,0,True,0,True,False,False,480.150196652
1607,ISOPROPAMIDE IODIDE,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],CHEMBL1200347,1957,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,480.163761676
1608,TUCATINIB,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,CHEMBL3989868,2020,Small molecule,,0,False,0,True,0,True,False,False,480.202222008
1609,COPANLISIB,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,CHEMBL3218576,2017,Small molecule,,0,False,0,True,0,False,True,False,480.2233513760001
1610,ROSUVASTATIN,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,CHEMBL1496,2003,Small molecule,,0,False,0,True,0,True,False,False,481.1682848359999
1611,CERIVASTATIN SODIUM,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],CHEMBL1200563,1997,Small molecule,Inhibitor (HMG-CoA reductase); Antihyperlipidemic,0,True,0,True,0,True,False,False,481.224045656
1612,REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CHEMBL1946170,2012,Small molecule,,0,False,0,True,0,True,False,False,482.0768809000001
1613,RALTEGRAVIR POTASSIUM,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],CHEMBL518520,2007,Small molecule,,0,False,0,True,0,True,False,False,482.11162764
1614,ALECTINIB,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CHEMBL1738797,2015,Small molecule,,0,False,0,True,0,True,False,False,482.268176328
1615,AZLOCILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL1201041,1982,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,483.118848704
1616,AVANAFIL,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,CHEMBL1963681,2011,Small molecule,,0,False,0,True,0,True,False,False,483.178565372
1617,PREDNISOLONE SODIUM PHOSPHATE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],CHEMBL1201014,1973,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,True,484.1238930139999
1618,ACLIDINIUM,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,CHEMBL1194325,2012,Small molecule,,0,False,0,True,0,False,False,True,484.16107686009
1619,HALOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200908,1990,Small molecule,Anti-Inflammatory (topical),0,False,0,True,1,False,False,True,484.182808212
1620,HYDROCORTISONE SODIUM SUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],CHEMBL1200495,1955,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,False,484.2073122959999
1621,KANAMYCIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL1384,1973,Small molecule,Antibacterial,0,False,0,True,1,True,True,False,484.238057972
1622,ASCIMINIB HYDROCHLORIDE,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,CHEMBL4297220,2021,Small molecule,,0,False,0,True,0,True,False,False,485.0833012680001
1623,AFATINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,2013,Small molecule,,0,False,0,True,0,True,False,False,485.16299556
1624,VILANTEROL,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,CHEMBL1198857,2013,Small molecule,,0,False,0,True,0,False,False,True,485.173578516
1625,SONIDEGIB,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,CHEMBL2105737,2015,Small molecule,,0,False,0,True,0,True,False,False,485.19262635199993
1626,DARIDOREXANT HYDROCHLORIDE,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1.Cl,CHEMBL4650216,2022,Small molecule,,0,False,0,True,0,True,False,False,486.133779368
1627,HYDROCORTISONE SODIUM PHOSPHATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],CHEMBL1200968,1960,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,False,486.1395430779999
1628,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,CHEMBL1549,1955,Small molecule,,0,False,0,True,1,True,False,False,486.2981390639999
1629,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL1421,2006,Small molecule,,0,False,0,True,0,True,False,False,487.155721752
1630,SARECYCLINE,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL2364632,2018,Small molecule,,0,False,0,True,1,True,False,False,487.1954648879999
1631,PEMIGATINIB,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,CHEMBL4297522,2020,Small molecule,,0,False,0,True,0,True,False,False,487.2031107840001
1632,VARDENAFIL,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,CHEMBL1520,2003,Small molecule,,0,False,0,True,0,True,False,False,488.22057450400007
1633,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,CHEMBL1200665,1960,Small molecule,Antiperistaltic,0,False,0,True,0,True,False,False,488.223055976
1634,PREDNICARBATE,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200386,1991,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,488.241018112
1635,HYDROCORTISONE PROBUTATE,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200953,1997,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,488.27740362
1636,TIOTROPIUM BROMIDE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],CHEMBL3545181,2004,Small molecule,,0,False,0,True,0,False,False,True,489.027926968
1637,VEMURAFENIB,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL1229517,2011,Small molecule,,0,False,0,True,0,True,False,False,489.072546556
1638,CEFAMANDOLE NAFATE,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,CHEMBL1201218,1978,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,490.072924296
1639,GLIMEPIRIDE,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,CHEMBL1481,1995,Small molecule,Hypoglycemic,0,False,0,True,0,True,False,False,490.224991188
1640,VERAPAMIL HYDROCHLORIDE,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,CHEMBL1280,1981,Small molecule,Anti-Anginal; Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,True,False,490.259835408
1641,TEPOTINIB,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CHEMBL3402762,2021,Small molecule,,0,False,0,True,0,True,False,False,492.227374136
1642,VORAPAXAR,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,CHEMBL493982,2014,Small molecule,,0,False,0,True,0,True,False,False,492.242435756
1643,LURASIDONE,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL1237021,2010,Small molecule,,0,False,0,True,0,True,False,False,492.25589739200007
1644,CEFMETAZOLE SODIUM,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CHEMBL1201118,1989,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,493.0272738920001
1645,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CHEMBL472,1984,Small molecule,Antidiabetic,0,False,0,True,0,True,False,False,493.143819676
1646,MINOCYCLINE HYDROCHLORIDE,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,CHEMBL1200881,1971,Small molecule,Antibacterial,0,False,0,True,1,True,True,True,493.1615779159999
1647,DASABUVIR,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,CHEMBL3137312,2014,Small molecule,,0,False,0,True,1,True,False,False,493.167141964
1648,IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,2001,Small molecule,,0,False,0,True,0,True,False,False,493.2590086120001
1649,CARBENICILLIN INDANYL,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1596,1972,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,494.1511575519999
1650,SPECTINOMYCIN HYDROCHLORIDE,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,CHEMBL3989571,1971,Small molecule,,0,False,0,True,0,False,True,False,494.16452995199984
1651,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CHEMBL1501,1971,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,494.211609804
1652,DIFLORASONE DIACETATE,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200545,1977,Small molecule,Anti-Inflammatory (topical),0,False,0,True,1,False,False,True,494.211609804
1653,TIROFIBAN HYDROCHLORIDE,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O.Cl.O,CHEMBL3189072,1998,Small molecule,,0,False,0,True,0,False,True,False,494.221735648
1654,CLOCORTOLONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,CHEMBL1200975,1977,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,494.2235301519999
1655,FLUMETHASONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,CHEMBL1200877,1982,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,494.2479953119999
1656,SILODOSIN,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,CHEMBL24778,2008,Small molecule,,0,False,0,True,0,True,False,False,495.2344911639999
1657,MIBEFRADIL,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,CHEMBL45816,1997,Small molecule,Vasodilator,0,True,0,True,0,True,False,False,495.289720296
1658,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,CHEMBL175247,1999,Small molecule,Inhibitor (pancreatic lipase),0,False,0,True,0,True,False,False,495.392373796
1659,OXYTETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl,CHEMBL1607480,1964,Small molecule,Antirickettsial; Antibacterial,0,False,0,True,1,True,True,True,496.12485806
1660,METHYLPREDNISOLONE SODIUM SUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],CHEMBL1201081,1959,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,False,496.207312296
1661,SELEXIPAG,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,CHEMBL238804,2015,Small molecule,,0,False,0,True,0,True,False,False,496.214426504
1662,BETAMETHASONE BENZOATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,CHEMBL1200376,1982,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,496.2261169959999
1663,ERTAPENEM SODIUM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12.[Na+],CHEMBL1232,2001,Small molecule,,0,False,0,True,1,False,True,False,497.123265388
1664,LEVOMEFOLATE CALCIUM,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Ca+2],CHEMBL1615371,2010,Small molecule,,0,False,0,True,1,True,False,False,497.1335724359999
1665,MELPHALAN FLUFENAMIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,CHEMBL4303060,2021,Small molecule,,0,False,0,True,0,False,True,False,497.1648254
1666,IDARUBICIN,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,CHEMBL1117,1990,Small molecule,Antineoplastic,0,False,0,True,1,False,True,False,497.1685814439999
1667,METHOTREXATE SODIUM,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],CHEMBL3244648,1953,Small molecule,,0,False,0,True,1,True,True,False,498.1352043
1668,CONIVAPTAN,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,CHEMBL1755,2005,Small molecule,,0,False,0,True,0,False,True,False,498.205576072
1669,MOEXIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,CHEMBL1165,1995,Small molecule,Antihypertensive; Enzyme Inhibitor (angiotensin-converting),0,False,0,True,0,True,False,False,498.2366014279999
1670,AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,CHEMBL4204794,2020,Small molecule,,0,False,0,True,0,True,False,False,498.2404190840001
1671,HALOFANTRINE,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,CHEMBL1107,1992,Small molecule,Antimalarial,0,False,0,True,0,True,False,False,499.1656546
1672,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,2015,Small molecule,,0,False,0,True,0,True,False,False,499.2695732960001
1673,TAURURSODIOL,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL272427,2022,Small molecule,,0,False,0,True,1,True,False,False,499.29675916
1674,DEMECLOCYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,CHEMBL1200474,1960,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,500.075321024
1675,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1473,1990,Small molecule,Anti-Inflammatory,0,False,0,True,1,False,False,True,500.184429752
1676,ROLAPITANT,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL3707331,2015,Small molecule,,0,False,0,True,0,True,False,False,500.189847392
1677,SERDEXMETHYLPHENIDATE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1,CHEMBL4301162,2021,Small molecule,,0,False,0,True,0,True,False,False,500.2027413400899
1678,TRAVOPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,CHEMBL1200799,2001,Small molecule,,0,False,0,True,1,False,False,True,500.2385735
1679,MUPIROCIN,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,CHEMBL719,1987,Small molecule,Antibacterial (topical),0,False,0,True,1,False,False,True,500.2985329879999
1680,BACAMPICILLIN HYDROCHLORIDE,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl,CHEMBL1200965,1980,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,501.133648916
1681,CABOZANTINIB,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,CHEMBL2105717,2012,Small molecule,,0,False,0,True,0,True,False,False,501.169999088
1682,ADEFOVIR DIPIVOXIL,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,CHEMBL922,2002,Small molecule,Antiviral,0,False,0,True,1,True,False,False,501.198849614
1683,FEXOFENADINE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL914,1996,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,501.287908728
1684,CAPMATINIB HYDROCHLORIDE,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F.Cl.Cl.O,CHEMBL3989937,2020,Small molecule,,0,False,0,True,0,True,False,False,502.10870749200006
1685,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,CHEMBL1200831,1994,Small molecule,Enzyme Inhibitor (angiotensin-converting),0,False,0,True,0,True,False,False,502.1362917720001
1686,AMCINONIDE,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CHEMBL1200732,1979,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,502.23668168
1687,HEXAFLUORENIUM,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,CHEMBL1201349,1982,Small molecule,Relaxant (skeletal muscle); Synergist (succinylcholine),0,False,0,True,0,False,True,False,502.33370218418
1688,PLERIXAFOR,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,CHEMBL18442,2008,Small molecule,,0,False,0,True,1,False,True,False,502.44714372800007
1689,BUPRENORPHINE HYDROCHLORIDE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,CHEMBL2368861,1981,Small molecule,Analgesic,0,False,0,True,1,False,True,True,503.280236504
1690,CLINDAMYCIN PHOSPHATE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,CHEMBL3184512,1972,Small molecule,Antibacterial,0,False,0,True,1,False,True,True,504.1462013579999
1691,BUCLIZINE HYDROCHLORIDE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl,CHEMBL2360580,1982,Small molecule,,0,False,0,True,0,True,False,False,504.18658216
1692,CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CHEMBL790,1976,Small molecule,"Anti-Infective, Topical,Antibacterial,Antimicrobial",0,True,0,True,0,False,False,True,504.20319632
1693,IVABRADINE HYDROCHLORIDE,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,CHEMBL2145077,2015,Small molecule,,0,False,0,True,0,True,False,False,504.239099964
1694,BETAMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200384,1975,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,504.252331744
1695,DIPYRIDAMOLE,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CHEMBL932,1961,Small molecule,Vasodilator (coronary),0,False,0,True,0,True,True,False,504.31725176
1696,NEFAZODONE HYDROCHLORIDE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,CHEMBL1200492,1994,Small molecule,Antidepressant,0,True,0,True,0,True,False,False,505.201130656
1697,AMPRENAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CHEMBL116,1999,Small molecule,,0,False,0,True,0,True,False,False,505.22465684
1698,DARIFENACIN HYDROBROMIDE,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,CHEMBL1200935,2004,Small molecule,,0,False,0,True,0,True,False,False,506.1568903320001
1699,ABEMACICLIB,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,CHEMBL3301610,2017,Small molecule,,0,False,0,True,0,True,False,False,506.2717994640001
1700,IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,CHEMBL1201752,2007,Small molecule,,0,False,0,True,1,False,True,False,506.28144344399993
1701,UMECLIDINIUM BROMIDE,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-],CHEMBL523299,2013,Small molecule,,0,False,0,True,0,False,False,True,507.177291428
1702,LATANOPROSTENE BUNOD,O=C(CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O)OCCCCO[N+](=O)[O-],CHEMBL2364612,2017,Small molecule,,0,False,0,True,1,False,False,True,507.2832172719999
1703,LEFAMULIN,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,CHEMBL3291398,2019,Small molecule,,0,False,0,True,0,True,True,False,507.30184453999993
